repo,commenter,month,commit_count,churn_add,churn_del
grafana/grafana,eledobleefe,2025-04-01,4,551,165
grafana/grafana,eledobleefe,2025-03-01,8,625,173
grafana/grafana,eledobleefe,2025-02-01,8,970,513
grafana/grafana,eledobleefe,2025-01-01,3,90,12
grafana/grafana,eledobleefe,2024-12-01,4,101,23
grafana/grafana,eledobleefe,2024-11-01,6,129,98
grafana/grafana,eledobleefe,2024-10-01,4,125,10
grafana/grafana,eledobleefe,2024-09-01,5,115,86
grafana/grafana,eledobleefe,2024-08-01,3,99,21
grafana/grafana,eledobleefe,2024-07-01,3,238,103
grafana/grafana,eledobleefe,2024-06-01,3,84,22
grafana/grafana,eledobleefe,2024-05-01,4,2917,273
grafana/grafana,eledobleefe,2024-04-01,41,8474,8758
grafana/grafana,eledobleefe,2024-03-01,3,79,7
grafana/grafana,eledobleefe,2024-02-01,7,67,53
grafana/grafana,gabor,2025-04-01,5,498,267
grafana/grafana,gabor,2025-03-01,4,62,64
grafana/grafana,gabor,2025-02-01,3,375,347
grafana/grafana,gabor,2025-01-01,1,31,30
grafana/grafana,gabor,2024-11-01,1,17,2
grafana/grafana,gabor,2024-10-01,6,347,23
grafana/grafana,gabor,2024-09-01,2,12,5
grafana/grafana,gabor,2024-08-01,1,49,116
grafana/grafana,gabor,2024-06-01,2,4,10
grafana/grafana,gabor,2024-05-01,3,162,99
grafana/grafana,gabor,2024-04-01,11,3451,1578
grafana/grafana,gabor,2024-03-01,8,5400,1910
grafana/grafana,gabor,2024-02-01,24,1456,1543
grafana/grafana,moustafab,2025-04-01,6,1037,228
grafana/grafana,moustafab,2025-02-01,2,760,256
grafana/grafana,moustafab,2025-01-01,3,719,3
grafana/grafana,moustafab,2024-12-01,2,24,3
grafana/grafana,itsmylife,2025-04-01,11,6100,3423
grafana/grafana,itsmylife,2025-03-01,9,100997,712
grafana/grafana,itsmylife,2025-02-01,4,156,156
grafana/grafana,itsmylife,2025-01-01,26,4666,6810
grafana/grafana,itsmylife,2024-12-01,8,1051,810
grafana/grafana,itsmylife,2024-11-01,8,1249,168
grafana/grafana,itsmylife,2024-10-01,3,426,55
grafana/grafana,itsmylife,2024-09-01,9,792,435
grafana/grafana,itsmylife,2024-08-01,2,116,96
grafana/grafana,itsmylife,2024-07-01,10,1908,1328
grafana/grafana,itsmylife,2024-06-01,16,381,600
grafana/grafana,itsmylife,2024-05-01,5,680,464
grafana/grafana,itsmylife,2024-04-01,13,1374,1439
grafana/grafana,itsmylife,2024-03-01,16,1382,603
grafana/grafana,itsmylife,2024-02-01,25,34884,2392
grafana/grafana,undef1nd,2025-04-01,1,259,851
grafana/grafana,undef1nd,2025-03-01,2,383,3
grafana/grafana,undef1nd,2024-02-01,2,13,9626
grafana/grafana,CollinFingar,2025-04-01,3,146,17
grafana/grafana,CollinFingar,2025-03-01,3,73,22
grafana/grafana,axelavargas,2025-04-01,7,1382,119
grafana/grafana,axelavargas,2025-03-01,3,438,54
grafana/grafana,axelavargas,2025-02-01,1,66,14
grafana/grafana,axelavargas,2025-01-01,4,562,103
grafana/grafana,axelavargas,2024-11-01,2,3959,124
grafana/grafana,axelavargas,2024-10-01,3,590,41
grafana/grafana,axelavargas,2024-09-01,5,271,30
grafana/grafana,axelavargas,2024-08-01,2,1302,945
grafana/grafana,axelavargas,2024-07-01,1,47,9
grafana/grafana,axelavargas,2024-06-01,2,55,13
grafana/grafana,axelavargas,2024-05-01,3,4996,56
grafana/grafana,axelavargas,2024-04-01,4,210,20
grafana/grafana,axelavargas,2024-02-01,2,181,126
grafana/grafana,knylander-grafana,2025-04-01,1,5,5
grafana/grafana,knylander-grafana,2025-02-01,2,115,25
grafana/grafana,knylander-grafana,2025-01-01,1,75,32
grafana/grafana,knylander-grafana,2024-12-01,2,27,5
grafana/grafana,knylander-grafana,2024-11-01,2,12,20
grafana/grafana,knylander-grafana,2024-10-01,5,101,32
grafana/grafana,knylander-grafana,2024-09-01,2,41,1
grafana/grafana,knylander-grafana,2024-08-01,5,712,324
grafana/grafana,knylander-grafana,2024-07-01,3,131,33
grafana/grafana,knylander-grafana,2024-06-01,2,8,2
grafana/grafana,knylander-grafana,2024-04-01,1,16,12
grafana/grafana,knylander-grafana,2024-03-01,2,155,8
grafana/grafana,knylander-grafana,2024-02-01,2,205,121
grafana/grafana,matyax,2025-04-01,9,3528,1143
grafana/grafana,matyax,2025-03-01,1,50,13
grafana/grafana,matyax,2025-02-01,8,2344,279
grafana/grafana,matyax,2025-01-01,8,741,152
grafana/grafana,matyax,2024-12-01,9,1759,1024
grafana/grafana,matyax,2024-11-01,11,600,6368
grafana/grafana,matyax,2024-10-01,6,3557,190
grafana/grafana,matyax,2024-09-01,1,62,15
grafana/grafana,matyax,2024-08-01,5,401,22
grafana/grafana,matyax,2024-07-01,2,187,4
grafana/grafana,matyax,2024-06-01,11,2577,2480
grafana/grafana,matyax,2024-05-01,2,60,8
grafana/grafana,matyax,2024-04-01,4,158,65
grafana/grafana,matyax,2024-03-01,6,117,100
grafana/grafana,matyax,2024-02-01,3,232,129
grafana/grafana,mmandrus,2025-04-01,3,178,19
grafana/grafana,mmandrus,2025-03-01,2,2847,42
grafana/grafana,mmandrus,2025-01-01,3,176,76
grafana/grafana,mmandrus,2024-12-01,1,40,0
grafana/grafana,mmandrus,2024-10-01,1,7,8
grafana/grafana,mmandrus,2024-09-01,2,1,3
grafana/grafana,mmandrus,2024-08-01,4,378,86
grafana/grafana,mmandrus,2024-07-01,17,2004,399
grafana/grafana,mmandrus,2024-06-01,4,3486,926
grafana/grafana,mmandrus,2024-05-01,1,11,7
grafana/grafana,mmandrus,2024-04-01,3,365,192
grafana/grafana,mmandrus,2024-03-01,3,63,12
grafana/grafana,mmandrus,2024-02-01,1,347,774
grafana/grafana,Develer,2025-04-01,2,67,52
grafana/grafana,Develer,2025-03-01,2,81,97
grafana/grafana,Develer,2025-01-01,1,134,118
grafana/grafana,Develer,2024-10-01,4,115,131
grafana/grafana,Develer,2024-09-01,2,173,43
grafana/grafana,Develer,2024-08-01,2,122,30
grafana/grafana,Develer,2024-06-01,1,6,1
grafana/grafana,Develer,2024-05-01,1,2,2
grafana/grafana,Develer,2024-04-01,2,63,24
grafana/grafana,Develer,2024-03-01,4,1393,118
grafana/grafana,Develer,2024-02-01,1,11,0
grafana/grafana,marybelvargas,2025-04-01,1,1,1
grafana/grafana,marybelvargas,2024-02-01,1,2,2
grafana/grafana,ivanahuckova,2025-04-01,3,2343,32
grafana/grafana,ivanahuckova,2025-03-01,3,217,28
grafana/grafana,ivanahuckova,2025-02-01,6,96,21
grafana/grafana,ivanahuckova,2025-01-01,11,1166,461
grafana/grafana,ivanahuckova,2024-12-01,7,2546,2170
grafana/grafana,ivanahuckova,2024-11-01,7,1438,47
grafana/grafana,ivanahuckova,2024-06-01,4,954,1706
grafana/grafana,ivanahuckova,2024-05-01,4,265,50
grafana/grafana,ivanahuckova,2024-04-01,1,53,47
grafana/grafana,ivanahuckova,2024-03-01,7,385,142
grafana/grafana,ivanahuckova,2024-02-01,11,808,377
grafana/grafana,sarah-spang,2025-04-01,1,1,1
grafana/grafana,mdcruz,2025-04-01,1,0,2
grafana/grafana,mdcruz,2024-05-01,4,208,84
grafana/grafana,mdcruz,2024-04-01,2,96,19
grafana/grafana,mdcruz,2024-03-01,8,281,81
grafana/grafana,mdcruz,2024-02-01,2,71,20
grafana/grafana,asimpson,2025-04-01,1,63,7
grafana/grafana,asimpson,2025-03-01,1,1,0
grafana/grafana,asimpson,2024-12-01,1,10,3
grafana/grafana,asimpson,2024-11-01,2,6,59
grafana/grafana,asimpson,2024-10-01,3,107,26
grafana/grafana,asimpson,2024-07-01,1,239,213
grafana/grafana,asimpson,2024-03-01,1,571,17
grafana/grafana,jtvdez,2025-04-01,3,316,277
grafana/grafana,jtvdez,2025-03-01,3,94,8
grafana/grafana,jtvdez,2025-02-01,3,246,16
grafana/grafana,jtvdez,2025-01-01,2,615,0
grafana/grafana,jtvdez,2024-12-01,2,1,5
grafana/grafana,jtvdez,2024-11-01,6,24,19
grafana/grafana,jtvdez,2024-10-01,4,123,185
grafana/grafana,jdbaldry,2025-04-01,5,960,44
grafana/grafana,jdbaldry,2025-03-01,3,300,297
grafana/grafana,jdbaldry,2025-02-01,4,126,69
grafana/grafana,jdbaldry,2025-01-01,10,1033,892
grafana/grafana,jdbaldry,2024-12-01,2,6,5
grafana/grafana,jdbaldry,2024-11-01,1,0,1
grafana/grafana,jdbaldry,2024-10-01,5,12,30
grafana/grafana,jdbaldry,2024-09-01,2,30,87
grafana/grafana,jdbaldry,2024-08-01,4,233,277
grafana/grafana,jdbaldry,2024-07-01,1,1,1
grafana/grafana,jdbaldry,2024-06-01,3,114,89
grafana/grafana,jdbaldry,2024-05-01,7,4481,3351
grafana/grafana,jdbaldry,2024-04-01,1,6,7
grafana/grafana,jdbaldry,2024-03-01,1,38,30
grafana/grafana,jdbaldry,2024-02-01,7,271,266
grafana/grafana,alexjonspencer1,2025-04-01,9,506,280
grafana/grafana,alexjonspencer1,2025-03-01,2,66,21
grafana/grafana,alexjonspencer1,2025-01-01,4,85,14
grafana/grafana,joey-grafana,2025-04-01,6,407,83
grafana/grafana,joey-grafana,2025-03-01,4,592,1270
grafana/grafana,joey-grafana,2025-02-01,3,19,6
grafana/grafana,joey-grafana,2025-01-01,4,344,55
grafana/grafana,joey-grafana,2024-12-01,2,31,8
grafana/grafana,joey-grafana,2024-10-01,5,448,389
grafana/grafana,joey-grafana,2024-09-01,2,25,15
grafana/grafana,joey-grafana,2024-08-01,6,276,193
grafana/grafana,joey-grafana,2024-07-01,4,16,32
grafana/grafana,joey-grafana,2024-06-01,4,281,133
grafana/grafana,joey-grafana,2024-05-01,4,108,70
grafana/grafana,joey-grafana,2024-04-01,3,74,18
grafana/grafana,joey-grafana,2024-03-01,8,268,4040
grafana/grafana,joey-grafana,2024-02-01,17,687,856
grafana/grafana,peterholmberg,2025-04-01,1,22,5
grafana/grafana,zserge,2025-04-01,2,2444,326
grafana/grafana,zserge,2025-03-01,1,5144,224
grafana/grafana,zserge,2024-12-01,1,1,333
grafana/grafana,zserge,2024-11-01,3,790,663
grafana/grafana,zserge,2024-09-01,1,15,7
grafana/grafana,zserge,2024-07-01,5,573,77
grafana/grafana,zserge,2024-05-01,2,136,96
grafana/grafana,zserge,2024-04-01,2,832,809
grafana/grafana,zserge,2024-03-01,3,12722,47
grafana/grafana,zserge,2024-02-01,2,212,65
grafana/grafana,macabu,2025-04-01,11,3340,3269
grafana/grafana,macabu,2025-03-01,21,5403,1116
grafana/grafana,macabu,2025-02-01,8,611,1851
grafana/grafana,macabu,2025-01-01,2,267,166
grafana/grafana,macabu,2024-12-01,5,120,103
grafana/grafana,macabu,2024-11-01,3,222,138
grafana/grafana,macabu,2024-10-01,17,1308,123
grafana/grafana,macabu,2024-09-01,9,472,1035
grafana/grafana,macabu,2024-08-01,1,1,1
grafana/grafana,konrad147,2025-04-01,5,4016,1662
grafana/grafana,konrad147,2025-03-01,3,2239,342
grafana/grafana,konrad147,2025-02-01,4,391,357
grafana/grafana,konrad147,2025-01-01,4,2503,1651
grafana/grafana,konrad147,2024-12-01,1,1835,531
grafana/grafana,konrad147,2024-11-01,5,2223,1193
grafana/grafana,konrad147,2024-10-01,3,1271,340
grafana/grafana,konrad147,2024-09-01,3,1054,439
grafana/grafana,konrad147,2024-08-01,6,841,494
grafana/grafana,konrad147,2024-05-01,3,784,761
grafana/grafana,konrad147,2024-04-01,8,1661,744
grafana/grafana,konrad147,2024-03-01,3,154,51
grafana/grafana,konrad147,2024-02-01,5,532,122
grafana/grafana,dprokop,2025-04-01,4,1160,347
grafana/grafana,dprokop,2025-02-01,2,643,1058
grafana/grafana,dprokop,2025-01-01,10,3070,1095
grafana/grafana,dprokop,2024-12-01,6,2250,635
grafana/grafana,dprokop,2024-11-01,1,124,0
grafana/grafana,dprokop,2024-10-01,1,8,2
grafana/grafana,dprokop,2024-08-01,1,11,0
grafana/grafana,dprokop,2024-07-01,7,254,100
grafana/grafana,dprokop,2024-06-01,7,375,53
grafana/grafana,dprokop,2024-05-01,4,249,2
grafana/grafana,dprokop,2024-04-01,6,569,58
grafana/grafana,dprokop,2024-03-01,13,1699,805
grafana/grafana,dprokop,2024-02-01,3,1960,1079
grafana/grafana,rwwiv,2025-04-01,3,841,2147
grafana/grafana,rwwiv,2025-02-01,1,46,10
grafana/grafana,rwwiv,2025-01-01,1,15,5
grafana/grafana,rwwiv,2024-10-01,3,359,150
grafana/grafana,rwwiv,2024-09-01,2,119,142
grafana/grafana,rwwiv,2024-08-01,2,248,30
grafana/grafana,rwwiv,2024-07-01,1,6,8
grafana/grafana,rwwiv,2024-06-01,5,1293,281
grafana/grafana,rwwiv,2024-05-01,5,299,272
grafana/grafana,rwwiv,2024-04-01,3,57,22
grafana/grafana,rwwiv,2024-03-01,5,1331,120
grafana/grafana,rwwiv,2024-02-01,6,1720,406
grafana/grafana,Jguer,2025-04-01,1,13,2
grafana/grafana,Jguer,2025-03-01,3,26,13
grafana/grafana,Jguer,2024-12-01,1,75,53
grafana/grafana,Jguer,2024-11-01,2,45,33
grafana/grafana,Jguer,2024-10-01,9,1133,472
grafana/grafana,Jguer,2024-08-01,1,6,0
grafana/grafana,Jguer,2024-07-01,1,47,3
grafana/grafana,Jguer,2024-06-01,2,109,106
grafana/grafana,Jguer,2024-04-01,1,433,316
grafana/grafana,Jguer,2024-03-01,6,261,199
grafana/grafana,Jguer,2024-02-01,9,844,681
grafana/grafana,samsch,2025-04-01,1,46,2
grafana/grafana,harisrozajac,2025-04-01,4,1857,65
grafana/grafana,harisrozajac,2025-03-01,5,519,159
grafana/grafana,harisrozajac,2025-02-01,6,293,118
grafana/grafana,harisrozajac,2025-01-01,8,1567,375
grafana/grafana,harisrozajac,2024-12-01,6,1386,194
grafana/grafana,harisrozajac,2024-11-01,1,271,40
grafana/grafana,harisrozajac,2024-10-01,6,578,157
grafana/grafana,harisrozajac,2024-09-01,1,2,1
grafana/grafana,harisrozajac,2024-08-01,1,89,6
grafana/grafana,harisrozajac,2024-07-01,6,363,111
grafana/grafana,harisrozajac,2024-06-01,2,224,70
grafana/grafana,harisrozajac,2024-05-01,1,356,113
grafana/grafana,harisrozajac,2024-04-01,2,14,19
grafana/grafana,harisrozajac,2024-03-01,2,605,153
grafana/grafana,harisrozajac,2024-02-01,4,1580,184
grafana/grafana,darrenjaneczek,2025-04-01,2,3,3
grafana/grafana,darrenjaneczek,2025-03-01,1,421,74
grafana/grafana,darrenjaneczek,2024-07-01,2,3,3
grafana/grafana,darrenjaneczek,2024-06-01,4,582,517
grafana/grafana,darrenjaneczek,2024-05-01,10,362,57
grafana/grafana,darrenjaneczek,2024-04-01,9,1780,1170
grafana/grafana,darrenjaneczek,2024-03-01,21,996,444
grafana/grafana,darrenjaneczek,2024-02-01,18,981,317
grafana/grafana,hugohaggmark,2025-04-01,6,260,290
grafana/grafana,hugohaggmark,2025-03-01,4,1500,144
grafana/grafana,hugohaggmark,2024-02-01,1,1,1
grafana/grafana,marcoabreu,2025-04-01,14,5374,449
grafana/grafana,marcoabreu,2025-03-01,3,2157,741
grafana/grafana,njvrzm,2025-04-01,3,1599,1786
grafana/grafana,njvrzm,2025-03-01,1,1497,1617
grafana/grafana,njvrzm,2024-12-01,1,5,3
grafana/grafana,njvrzm,2024-08-01,1,4,0
grafana/grafana,njvrzm,2024-07-01,3,83,85
grafana/grafana,njvrzm,2024-02-01,1,211,172
grafana/grafana,iwysiu,2025-04-01,4,1777,1612
grafana/grafana,iwysiu,2025-03-01,2,68,165
grafana/grafana,iwysiu,2025-02-01,1,16,4
grafana/grafana,iwysiu,2025-01-01,4,396,104
grafana/grafana,iwysiu,2024-12-01,4,382,26
grafana/grafana,iwysiu,2024-11-01,6,1136,89
grafana/grafana,iwysiu,2024-10-01,2,13,9
grafana/grafana,iwysiu,2024-09-01,3,40,5
grafana/grafana,iwysiu,2024-08-01,2,132,67
grafana/grafana,iwysiu,2024-07-01,3,118,55
grafana/grafana,iwysiu,2024-06-01,4,263,798
grafana/grafana,iwysiu,2024-05-01,2,65,8
grafana/grafana,iwysiu,2024-04-01,3,1359,1168
grafana/grafana,iwysiu,2024-03-01,3,114,219
grafana/grafana,iwysiu,2024-02-01,6,668,598
grafana/grafana,drew08t,2025-04-01,3,275,8
grafana/grafana,drew08t,2025-03-01,1,325,45
grafana/grafana,drew08t,2025-02-01,1,187,58
grafana/grafana,drew08t,2024-10-01,3,7,1
grafana/grafana,drew08t,2024-09-01,1,255,42
grafana/grafana,drew08t,2024-08-01,3,32,3
grafana/grafana,drew08t,2024-07-01,4,129,4
grafana/grafana,drew08t,2024-06-01,3,8,8
grafana/grafana,drew08t,2024-05-01,5,195,51
grafana/grafana,drew08t,2024-04-01,5,492,413
grafana/grafana,drew08t,2024-03-01,5,3075,74
grafana/grafana,bossinc,2025-04-01,2,63,9
grafana/grafana,bossinc,2025-03-01,1,41,6
grafana/grafana,bossinc,2025-01-01,1,22,1
grafana/grafana,bossinc,2024-09-01,2,129,27
grafana/grafana,bossinc,2024-08-01,3,174,37
grafana/grafana,bossinc,2024-07-01,2,230,48
grafana/grafana,bossinc,2024-06-01,1,12,12
grafana/grafana,bossinc,2024-05-01,3,36,4
grafana/grafana,oshirohugo,2025-04-01,1,29,0
grafana/grafana,oshirohugo,2025-03-01,2,3,44
grafana/grafana,oshirohugo,2025-02-01,5,205,273
grafana/grafana,oshirohugo,2025-01-01,1,159,30
grafana/grafana,oshirohugo,2024-12-01,2,21,15
grafana/grafana,oshirohugo,2024-11-01,2,456,23
grafana/grafana,oshirohugo,2024-10-01,1,39,5
grafana/grafana,oshirohugo,2024-09-01,6,387,184
grafana/grafana,oshirohugo,2024-08-01,7,426,22
grafana/grafana,oshirohugo,2024-07-01,4,202,2
grafana/grafana,oshirohugo,2024-04-01,2,46,13
grafana/grafana,oshirohugo,2024-03-01,2,94,13
grafana/grafana,oshirohugo,2024-02-01,3,289,13
grafana/grafana,weng5e,2025-04-01,1,2,1
grafana/grafana,NWRichmond,2025-04-01,4,221,15047
grafana/grafana,NWRichmond,2025-03-01,3,20,19
grafana/grafana,NWRichmond,2025-02-01,5,205,76
grafana/grafana,NWRichmond,2025-01-01,2,856,429
grafana/grafana,NWRichmond,2024-12-01,1,516,112
grafana/grafana,NWRichmond,2024-11-01,2,201,18
grafana/grafana,NWRichmond,2024-10-01,3,16,8
grafana/grafana,NWRichmond,2024-05-01,6,103,51
grafana/grafana,NWRichmond,2024-04-01,5,1376,168
grafana/grafana,NWRichmond,2024-03-01,1,193,9
grafana/grafana,NWRichmond,2024-02-01,1,66,14
grafana/grafana,edvard-falkskar,2025-04-01,1,111,51
grafana/grafana,edvard-falkskar,2025-02-01,1,333,86
grafana/grafana,edvard-falkskar,2025-01-01,2,187,82
grafana/grafana,edvard-falkskar,2024-11-01,1,109,14
grafana/grafana,edvard-falkskar,2024-10-01,1,3,1
grafana/grafana,edvard-falkskar,2024-09-01,1,6,6
grafana/grafana,edvard-falkskar,2024-07-01,1,6,0
grafana/grafana,edvard-falkskar,2024-06-01,1,1,1
grafana/grafana,edvard-falkskar,2024-05-01,1,15,0
grafana/grafana,samjewell,2025-04-01,6,384,46
grafana/grafana,samjewell,2025-03-01,12,552,51
grafana/grafana,samjewell,2025-02-01,2,138,18
grafana/grafana,samjewell,2025-01-01,1,2,2
grafana/grafana,samjewell,2024-11-01,2,3,7
grafana/grafana,samjewell,2024-10-01,1,47,34
grafana/grafana,samjewell,2024-09-01,1,5,1
grafana/grafana,samjewell,2024-08-01,1,17,10
grafana/grafana,samjewell,2024-06-01,1,36,32
grafana/grafana,aocenas,2025-04-01,2,29,10
grafana/grafana,aocenas,2025-03-01,2,747,507
grafana/grafana,aocenas,2025-02-01,3,119,5414
grafana/grafana,aocenas,2025-01-01,3,1015,357
grafana/grafana,aocenas,2024-11-01,7,477,220
grafana/grafana,aocenas,2024-10-01,5,814,218
grafana/grafana,aocenas,2024-09-01,1,459,175
grafana/grafana,aocenas,2024-08-01,1,65,25
grafana/grafana,aocenas,2024-07-01,1,1,1
grafana/grafana,aocenas,2024-06-01,1,58,19
grafana/grafana,aocenas,2024-05-01,7,719,657
grafana/grafana,aocenas,2024-04-01,1,147,59
grafana/grafana,aocenas,2024-03-01,3,387,66
grafana/grafana,aocenas,2024-02-01,2,130,28
grafana/grafana,colin-stuart,2025-04-01,1,2,0
grafana/grafana,colin-stuart,2025-03-01,4,14,6
grafana/grafana,colin-stuart,2025-02-01,2,271,29
grafana/grafana,colin-stuart,2025-01-01,1,40,4
grafana/grafana,colin-stuart,2024-11-01,2,1648,27
grafana/grafana,colin-stuart,2024-09-01,1,2,3
grafana/grafana,colin-stuart,2024-07-01,1,1,0
grafana/grafana,idastambuk,2025-04-01,2,93,23
grafana/grafana,idastambuk,2025-03-01,1,2,0
grafana/grafana,idastambuk,2025-02-01,4,314,138
grafana/grafana,idastambuk,2025-01-01,3,141,118
grafana/grafana,idastambuk,2024-12-01,2,7239,705
grafana/grafana,idastambuk,2024-10-01,1,40,38
grafana/grafana,idastambuk,2024-08-01,2,13,8
grafana/grafana,idastambuk,2024-07-01,7,652,817
grafana/grafana,idastambuk,2024-06-01,1,25,0
grafana/grafana,idastambuk,2024-05-01,1,10,6
grafana/grafana,idastambuk,2024-03-01,3,21,35
grafana/grafana,idastambuk,2024-02-01,1,6,2
grafana/grafana,beejeebus,2025-04-01,2,20,1
grafana/grafana,beejeebus,2025-03-01,1,176,5
grafana/grafana,beejeebus,2025-02-01,4,140,28
grafana/grafana,beejeebus,2025-01-01,2,56,3
grafana/grafana,bfmatei,2025-04-01,7,2378,1181
grafana/grafana,bfmatei,2025-03-01,10,4810,3161
grafana/grafana,bfmatei,2025-02-01,13,3978,2047
grafana/grafana,bfmatei,2025-01-01,3,210,41
grafana/grafana,bfmatei,2024-12-01,1,63,0
grafana/grafana,bfmatei,2024-11-01,6,687,336
grafana/grafana,bfmatei,2024-10-01,5,569,231
grafana/grafana,bfmatei,2024-09-01,1,1427,1137
grafana/grafana,bfmatei,2024-08-01,4,3009,1883
grafana/grafana,bfmatei,2024-07-01,1,22,13
grafana/grafana,bfmatei,2024-06-01,15,2854,1633
grafana/grafana,bfmatei,2024-05-01,3,711,338
grafana/grafana,bfmatei,2024-04-01,4,309,176
grafana/grafana,bfmatei,2024-03-01,2,866,36
grafana/grafana,forsethc,2025-04-01,2,80,56
grafana/grafana,bergquist,2025-04-01,1,47,8
grafana/grafana,bergquist,2025-03-01,1,25,15
grafana/grafana,bergquist,2025-02-01,5,325,2691
grafana/grafana,bergquist,2025-01-01,1,164,132
grafana/grafana,bergquist,2024-12-01,1,45,2
grafana/grafana,bergquist,2024-11-01,8,1021,151
grafana/grafana,bergquist,2024-10-01,1,9,0
grafana/grafana,bergquist,2024-09-01,2,15,2
grafana/grafana,bergquist,2024-08-01,2,205,2
grafana/grafana,bergquist,2024-06-01,3,390,250
grafana/grafana,bergquist,2024-05-01,4,474,26
grafana/grafana,bergquist,2024-03-01,3,1108,1133
grafana/grafana,bergquist,2024-02-01,4,60,62
grafana/grafana,hairyhenderson,2025-04-01,2,11,114
grafana/grafana,hairyhenderson,2025-02-01,1,0,4
grafana/grafana,hairyhenderson,2025-01-01,3,3158,1931
grafana/grafana,hairyhenderson,2024-12-01,1,216,69
grafana/grafana,hairyhenderson,2024-11-01,1,17,82
grafana/grafana,hairyhenderson,2024-10-01,2,43,32
grafana/grafana,hairyhenderson,2024-09-01,2,149,743
grafana/grafana,hairyhenderson,2024-08-01,1,289,627
grafana/grafana,hairyhenderson,2024-07-01,6,790,122
grafana/grafana,hairyhenderson,2024-06-01,12,988,1573
grafana/grafana,hairyhenderson,2024-05-01,1,14,16
grafana/grafana,hairyhenderson,2024-04-01,5,186,167
grafana/grafana,hairyhenderson,2024-03-01,2,118,114
grafana/grafana,domasx2,2025-04-01,1,20,1
grafana/grafana,domasx2,2025-02-01,1,188,8
grafana/grafana,domasx2,2024-08-01,1,1,0
grafana/grafana,domasx2,2024-05-01,3,184,95
grafana/grafana,domasx2,2024-04-01,1,1,0
grafana/grafana,domasx2,2024-03-01,1,20,3
grafana/grafana,JohnnyK-Grafana,2025-04-01,6,234,8
grafana/grafana,JohnnyK-Grafana,2025-03-01,4,98,1
grafana/grafana,JohnnyK-Grafana,2025-02-01,2,8,2
grafana/grafana,daveram,2025-04-01,1,13,24
grafana/grafana,JacobsonMT,2025-04-01,2,719,153
grafana/grafana,JacobsonMT,2025-03-01,3,354,81
grafana/grafana,JacobsonMT,2025-02-01,7,407,393
grafana/grafana,JacobsonMT,2025-01-01,5,343,209
grafana/grafana,JacobsonMT,2024-11-01,4,230,32
grafana/grafana,JacobsonMT,2024-10-01,4,451,75
grafana/grafana,JacobsonMT,2024-09-01,11,3052,352
grafana/grafana,JacobsonMT,2024-08-01,5,3830,672
grafana/grafana,JacobsonMT,2024-07-01,5,1820,886
grafana/grafana,JacobsonMT,2024-06-01,5,2560,174
grafana/grafana,JacobsonMT,2024-05-01,4,2649,506
